time,open,high,low,close,volume,ticker
2019-07-22,5.07,5.07,5.07,5.07,0,NSL
2019-07-23,5.07,5.07,5.07,5.07,0,NSL
2019-07-24,5.07,5.07,5.07,5.07,0,NSL
2019-07-25,5.07,5.07,5.07,5.07,0,NSL
2019-07-26,5.07,5.07,5.07,5.07,0,NSL
2019-07-29,5.07,5.07,5.07,5.07,0,NSL
2019-07-30,5.07,5.07,5.07,5.07,0,NSL
2019-07-31,5.07,5.07,5.07,5.07,0,NSL
2019-08-01,5.07,5.07,5.07,5.07,0,NSL
2019-08-02,5.07,5.07,5.07,5.07,0,NSL
2019-08-05,5.07,5.07,5.07,5.07,0,NSL
2019-08-06,5.07,5.07,5.07,5.07,0,NSL
2019-08-07,5.07,5.07,5.07,5.07,0,NSL
2019-08-08,5.07,5.07,5.07,5.07,0,NSL
2019-08-09,5.07,5.07,5.07,5.07,0,NSL
2019-08-12,5.07,5.07,5.07,5.07,0,NSL
2019-08-13,5.07,5.07,5.07,5.07,0,NSL
2019-08-14,5.07,5.07,5.07,5.07,0,NSL
2019-08-15,5.07,5.07,5.07,5.07,0,NSL
2019-08-16,5.07,5.07,5.07,5.07,0,NSL
2019-08-19,5.07,5.07,5.07,5.07,0,NSL
2019-08-20,5.07,5.07,5.07,5.07,0,NSL
2019-08-21,5.07,5.07,5.07,5.07,0,NSL
2019-08-22,5.07,5.07,5.07,5.07,0,NSL
2019-08-23,5.07,5.07,5.07,5.07,0,NSL
2019-08-26,5.07,5.07,5.07,5.07,0,NSL
2019-08-27,5.07,5.07,5.07,5.07,0,NSL
2019-08-28,5.07,5.07,5.07,5.07,0,NSL
2019-08-29,3.11,3.11,3.11,3.11,4100,NSL
2019-08-30,3.11,3.11,3.11,3.11,0,NSL
2019-09-03,3.11,3.11,3.11,3.11,0,NSL
2019-09-04,3.11,3.11,3.11,3.11,0,NSL
2019-09-05,3.11,3.11,3.11,3.11,0,NSL
2019-09-06,3.11,3.11,3.11,3.11,0,NSL
2019-09-09,3.11,3.11,3.11,3.11,0,NSL
2019-09-10,3.11,3.11,3.11,3.11,0,NSL
2019-09-11,3.11,3.11,3.11,3.11,0,NSL
2019-09-12,3.11,3.11,3.11,3.11,0,NSL
2019-09-13,3.11,3.11,3.11,3.11,0,NSL
2019-09-16,3.11,3.11,3.11,3.11,0,NSL
2019-09-17,3.11,3.11,3.11,3.11,0,NSL
2019-09-18,3.11,3.11,3.11,3.11,0,NSL
2019-09-19,3.11,3.11,3.11,3.11,0,NSL
2019-09-20,3.11,3.11,3.11,3.11,0,NSL
2019-09-23,3.11,3.11,3.11,3.11,0,NSL
2019-09-24,3.11,3.11,3.11,3.11,0,NSL
2019-09-25,3.11,3.11,3.11,3.11,0,NSL
2019-09-26,3.11,3.11,3.11,3.11,0,NSL
2019-09-27,3.11,3.11,3.11,3.11,0,NSL
2019-09-30,3.11,3.11,3.11,3.11,0,NSL
2019-10-01,3.11,3.11,3.11,3.11,0,NSL
2019-10-02,3.11,3.11,3.11,3.11,0,NSL
2019-10-03,3.11,3.11,3.11,3.11,0,NSL
2019-10-04,3.11,3.11,3.11,3.11,0,NSL
2019-10-07,3.11,3.11,3.11,3.11,0,NSL
2019-10-08,3.11,3.11,3.11,3.11,0,NSL
2019-10-09,3.11,3.11,3.11,3.11,0,NSL
2019-10-10,3.11,3.11,3.11,3.11,0,NSL
2019-10-11,3.11,3.11,3.11,3.11,0,NSL
2019-10-14,3.11,3.11,3.11,3.11,0,NSL
2019-10-15,3.11,3.11,3.11,3.11,0,NSL
2019-10-16,3.11,3.11,3.11,3.11,0,NSL
2019-10-17,3.11,3.11,3.11,3.11,0,NSL
2019-10-18,3.11,3.11,3.11,3.11,0,NSL
2019-10-21,3.11,3.11,3.11,3.11,0,NSL
2019-10-22,3.11,3.11,3.11,3.11,0,NSL
2019-10-23,3.11,3.11,3.11,3.11,0,NSL
2019-10-24,3.11,3.11,3.11,3.11,0,NSL
2019-10-25,3.11,3.11,3.11,3.11,0,NSL
2019-10-28,3.11,3.11,3.11,3.11,0,NSL
2019-10-29,3.11,3.11,3.11,3.11,0,NSL
2019-10-30,3.11,3.11,3.11,3.11,0,NSL
2019-10-31,3.11,3.11,3.11,3.11,0,NSL
2019-11-01,3.11,3.11,3.11,3.11,0,NSL
2019-11-04,3.11,3.11,3.11,3.11,0,NSL
2019-11-05,3.31,3.31,3.31,3.31,3000,NSL
2019-11-06,3.31,3.31,3.31,3.31,0,NSL
2019-11-07,3.31,3.31,3.31,3.31,0,NSL
2019-11-08,3.31,3.31,3.31,3.31,0,NSL
2019-11-11,3.31,3.31,3.31,3.31,0,NSL
2019-11-12,3.31,3.31,3.31,3.31,0,NSL
2019-11-13,3.31,3.31,3.31,3.31,0,NSL
2019-11-14,3.31,3.31,3.31,3.31,0,NSL
2019-11-15,3.31,3.31,3.31,3.31,0,NSL
2019-11-18,3.31,3.31,3.31,3.31,0,NSL
