time,open,high,low,close,volume,ticker
2020-10-15,14.09,22.73,14.09,14.09,659800,SGB
2020-10-16,14.09,14.09,13.64,13.91,223300,SGB
2020-10-19,13.91,13.91,13.45,13.45,142600,SGB
2020-10-20,13.09,13.45,11.82,12.09,198600,SGB
2020-10-21,12.09,12.09,11.18,11.64,169600,SGB
2020-10-22,11.45,13.27,11.27,12.91,181300,SGB
2020-10-23,10.64,13.55,10.64,12.91,90300,SGB
2020-10-26,12.73,12.73,11.91,11.91,125100,SGB
2020-10-27,11.82,12.18,11.73,11.73,55900,SGB
2020-10-28,11.82,12.18,11.73,11.91,100800,SGB
2020-10-29,11.82,12.0,11.73,11.82,47400,SGB
2020-10-30,11.91,11.91,11.64,11.82,121900,SGB
2020-11-02,11.82,12.0,11.82,11.82,43500,SGB
2020-11-03,11.82,12.0,11.82,11.82,50400,SGB
2020-11-04,11.82,12.0,11.82,11.91,61100,SGB
2020-11-05,11.91,11.91,11.82,11.82,44300,SGB
2020-11-06,11.91,11.91,11.82,11.82,25700,SGB
2020-11-09,11.82,12.09,11.82,11.82,58600,SGB
2020-11-10,11.91,11.91,11.82,11.82,58400,SGB
2020-11-11,11.82,11.91,11.73,11.82,39600,SGB
2020-11-12,11.82,11.82,11.64,11.73,65800,SGB
2020-11-13,11.73,11.73,11.64,11.73,43200,SGB
2020-11-16,11.82,11.82,11.73,11.73,55400,SGB
2020-11-17,11.82,11.82,11.73,11.73,92000,SGB
2020-11-18,11.73,11.82,11.64,11.73,61000,SGB
2020-11-19,11.73,11.73,11.73,11.73,36400,SGB
2020-11-20,11.73,11.82,11.64,11.73,35900,SGB
2020-11-23,11.73,11.73,11.64,11.64,40700,SGB
2020-11-24,11.73,11.82,11.64,11.73,26800,SGB
2020-11-25,11.73,11.73,11.64,11.73,78300,SGB
2020-11-26,11.73,11.73,11.64,11.73,17200,SGB
2020-11-27,11.64,11.73,11.64,11.73,11900,SGB
2020-11-30,11.73,11.73,11.64,11.73,22800,SGB
2020-12-01,11.73,11.73,11.45,11.73,72700,SGB
2020-12-02,11.73,11.82,11.64,11.64,54200,SGB
2020-12-03,11.73,11.82,11.73,11.82,95600,SGB
2020-12-04,11.73,12.0,11.73,11.82,71400,SGB
2020-12-07,11.82,11.82,11.73,11.82,12200,SGB
2020-12-08,11.82,11.82,11.82,11.82,48800,SGB
2020-12-09,11.82,11.91,11.73,11.91,47000,SGB
2020-12-10,11.82,11.82,11.82,11.82,27200,SGB
2020-12-11,11.82,11.82,11.73,11.73,91410,SGB
2020-12-14,11.64,11.73,11.64,11.73,31720,SGB
2020-12-15,11.73,11.73,11.64,11.64,16830,SGB
2020-12-16,11.73,11.82,11.73,11.82,23651,SGB
2020-12-17,11.82,11.82,11.64,11.73,42800,SGB
2020-12-18,11.73,11.82,11.64,11.82,21970,SGB
2020-12-21,11.82,11.91,11.64,11.82,48368,SGB
2020-12-22,11.91,13.55,11.73,13.45,188974,SGB
2020-12-23,13.0,14.0,12.82,12.82,102594,SGB
2020-12-24,13.18,13.27,12.45,13.27,34100,SGB
2020-12-25,12.64,13.18,12.64,12.64,73474,SGB
2020-12-28,12.91,12.91,12.36,12.55,47739,SGB
2020-12-29,12.64,12.64,12.45,12.45,32420,SGB
2020-12-30,12.55,12.55,12.27,12.27,40050,SGB
2020-12-31,12.27,12.55,12.18,12.45,45220,SGB
2021-01-04,12.45,12.64,12.45,12.64,37760,SGB
2021-01-05,12.64,12.64,12.36,12.55,113501,SGB
2021-01-06,12.55,12.73,12.45,12.55,132254,SGB
2021-01-07,12.55,13.82,12.55,13.55,395502,SGB
2021-01-08,13.64,13.73,13.36,13.36,103598,SGB
2021-01-11,13.45,13.91,13.27,13.73,268844,SGB
2021-01-12,13.73,14.0,13.36,13.55,155009,SGB
2021-01-13,13.55,13.55,13.09,13.36,189313,SGB
2021-01-14,13.36,13.36,12.91,13.18,74405,SGB
2021-01-15,13.18,13.55,13.18,13.36,204565,SGB
2021-01-18,13.36,13.55,13.18,13.36,145969,SGB
2021-01-19,13.36,13.55,12.45,12.45,204078,SGB
2021-01-20,12.45,12.55,11.82,12.45,97700,SGB
2021-01-21,12.27,12.73,12.27,12.73,112705,SGB
2021-01-22,12.55,12.55,12.09,12.18,152016,SGB
2021-01-25,12.27,12.27,11.82,12.0,78000,SGB
2021-01-26,12.0,12.0,11.64,11.73,133749,SGB
2021-01-27,11.64,11.73,11.36,11.45,115004,SGB
2021-01-28,11.36,11.36,9.82,9.91,76070,SGB
2021-01-29,10.27,10.91,10.27,10.55,63042,SGB
2021-02-01,10.91,10.91,10.45,10.45,47700,SGB
2021-02-02,10.91,10.91,10.27,10.82,42501,SGB
2021-02-03,10.82,11.55,10.55,11.0,69005,SGB
2021-02-04,11.73,11.73,11.09,11.45,15250,SGB
2021-02-05,11.27,11.55,11.18,11.36,24163,SGB
2021-02-08,11.27,11.27,10.45,10.91,39500,SGB
2021-02-09,11.0,11.45,11.0,11.45,15950,SGB
2021-02-17,11.27,11.73,10.91,11.45,39110,SGB
2021-02-18,11.36,11.55,10.73,11.18,331577,SGB
2021-02-19,11.18,11.55,11.18,11.45,34931,SGB
